TimeStamp(H:M:S.MS;x(m);y(m);z(m);v_line(m/sec);v_turn(rad/sec);
13:15:25.673;-1.069;0.628;-0.033;0.371;-0.010;
13:15:25.703;-1.045;0.600;-0.034;0.370;0.046;
13:15:25.763;-1.045;0.600;-0.034;0.368;0.144;
13:15:25.794;-1.019;0.573;-0.035;0.368;0.190;
13:15:25.854;-1.019;0.573;-0.035;0.379;0.326;
13:15:25.885;-1.002;0.542;-0.036;0.380;0.378;
13:15:25.945;-1.002;0.542;-0.036;0.371;0.444;
13:15:25.975;-1.002;0.542;-0.036;0.369;0.454;
13:15:26.006;-0.981;0.513;-0.040;0.369;0.475;
13:15:26.066;-0.981;0.513;-0.040;0.363;0.538;
13:15:26.096;-0.965;0.477;-0.040;0.362;0.572;
13:15:26.188;-0.946;0.444;-0.042;0.370;0.597;
13:15:26.188;-0.946;0.444;-0.042;0.374;0.616;
13:15:26.248;-0.946;0.444;-0.042;0.378;0.641;
13:15:26.278;-0.946;0.444;-0.042;0.377;0.665;
13:15:26.308;-0.928;0.412;-0.042;0.381;0.717;
13:15:26.369;-0.928;0.412;-0.042;0.380;0.724;
13:15:26.399;-0.906;0.380;-0.040;0.375;0.702;
13:15:26.490;-0.886;0.341;-0.039;0.375;0.725;
13:15:26.550;-0.886;0.341;-0.039;0.377;0.717;
13:15:26.581;-0.886;0.341;-0.039;0.385;0.750;
13:15:26.611;-0.862;0.309;-0.039;0.399;0.798;
13:15:26.671;-0.862;0.309;-0.039;0.394;0.758;
13:15:26.702;-0.832;0.284;-0.040;0.390;0.729;
13:15:26.762;-0.832;0.284;-0.040;0.386;0.717;
13:15:26.793;-0.804;0.257;-0.038;0.388;0.703;
13:15:26.853;-0.804;0.257;-0.038;0.388;0.683;
13:15:26.884;-0.770;0.239;-0.038;0.388;0.665;
13:15:26.944;-0.770;0.239;-0.038;0.366;0.720;
13:15:26.974;-0.770;0.239;-0.038;0.379;0.654;
13:15:27.005;-0.740;0.213;-0.038;0.388;0.600;
13:15:27.065;-0.701;0.198;-0.039;0.385;0.560;
13:15:27.126;-0.701;0.198;-0.039;0.391;0.569;
13:15:27.156;-0.701;0.198;-0.039;0.401;0.512;
13:15:27.187;-0.664;0.181;-0.038;0.405;0.443;
13:15:27.247;-0.664;0.181;-0.038;0.402;0.461;
13:15:27.277;-0.664;0.181;-0.038;0.400;0.476;
13:15:27.307;-0.753;0.231;-0.046;0.393;0.460;
13:15:27.368;-0.753;0.231;-0.046;0.389;0.419;
13:15:27.398;-0.590;0.170;-0.040;0.384;0.398;
13:15:27.459;-0.590;0.170;-0.040;0.384;0.311;
13:15:27.490;-0.542;0.160;-0.039;0.381;0.307;
13:15:27.550;-0.542;0.160;-0.039;0.375;0.306;
13:15:27.581;-0.542;0.160;-0.039;0.382;0.287;
13:15:27.611;-0.494;0.156;-0.040;0.387;0.255;
13:15:27.703;-0.476;0.151;-0.040;0.377;0.149;
13:15:27.734;-0.476;0.151;-0.040;0.300;0.367;
13:15:27.794;-0.421;0.152;-0.040;0.251;0.166;
13:15:27.885;-0.421;0.152;-0.040;0.176;0.102;
13:15:27.885;-0.421;0.152;-0.040;0.137;0.109;
13:15:27.915;-0.385;0.151;-0.039;0.101;0.118;
13:15:27.976;-0.367;0.151;-0.039;0.041;0.073;
13:15:28.037;-0.367;0.151;-0.039;-0.003;0.016;
13:15:28.067;-0.367;0.151;-0.039;-0.011;0.001;
13:15:28.098;-0.356;0.151;-0.043;-0.008;-0.005;
13:15:28.158;-0.356;0.151;-0.043;-0.032;-0.004;
13:15:28.188;-0.361;0.151;-0.048;-0.020;0.004;
13:15:28.248;-0.361;0.151;-0.048;-0.049;-0.030;
13:15:28.279;-0.375;0.150;-0.040;-0.008;-0.017;
13:15:28.339;-0.375;0.150;-0.040;0.020;0.022;
13:15:28.369;-0.373;0.152;-0.043;0.011;0.028;
13:15:28.460;-0.373;0.152;-0.043;0.004;0.014;
13:15:28.460;-0.373;0.152;-0.043;0.003;-0.000;
13:15:28.491;-0.378;0.150;-0.040;0.004;0.001;
13:15:28.551;-0.378;0.150;-0.040;0.005;-0.002;
13:15:28.582;-0.372;0.151;-0.043;0.004;0.013;
13:15:28.642;-0.372;0.151;-0.043;0.000;0.001;
13:15:28.672;-0.367;0.152;-0.042;-0.004;-0.001;
13:15:28.733;-0.367;0.152;-0.042;-0.004;0.000;
13:15:28.764;-0.367;0.152;-0.042;-0.003;0.006;
13:15:28.796;-0.377;0.152;-0.041;-0.001;0.001;
13:15:28.887;-0.366;0.151;-0.040;-0.000;0.001;
13:15:28.947;-0.366;0.151;-0.040;0.001;-0.002;
13:15:28.978;-0.376;0.151;-0.041;0.002;-0.012;
13:15:29.069;-0.376;0.151;-0.041;0.001;0.003;
13:15:29.099;-0.366;0.152;-0.043;-0.002;0.000;
13:15:29.191;-0.375;0.152;-0.042;0.001;-0.004;
13:15:29.191;-0.375;0.152;-0.042;-0.000;-0.001;
13:15:29.282;-0.362;0.152;-0.042;-0.001;0.003;
13:15:29.373;-0.362;0.152;-0.042;0.000;0.000;
13:15:29.403;-0.364;0.151;-0.039;0.000;0.001;
13:15:29.464;-0.364;0.151;-0.039;-0.000;-0.001;
13:15:29.494;-0.373;0.151;-0.041;-0.000;-0.002;
13:15:29.554;-0.373;0.151;-0.041;0.000;0.000;
13:15:29.585;-0.375;0.152;-0.043;0.000;0.001;
13:15:29.646;-0.375;0.152;-0.043;-0.000;-0.001;
13:15:29.676;-0.375;0.152;-0.043;-0.000;-0.001;
13:15:29.706;-0.377;0.150;-0.044;0.000;-0.001;
13:15:29.766;-0.377;0.150;-0.044;-0.000;0.001;
13:15:29.797;-0.369;0.151;-0.044;-0.000;0.001;
13:15:29.857;-0.369;0.151;-0.044;0.000;-0.000;
13:15:29.888;-0.377;0.152;-0.043;0.000;-0.000;
13:15:29.949;-0.377;0.152;-0.043;0.000;0.000;
13:15:29.979;-0.366;0.152;-0.043;-0.000;0.000;
13:15:30.039;-0.366;0.152;-0.043;-0.000;-0.000;
13:15:30.070;-0.366;0.152;-0.043;-0.000;0.000;
13:15:30.100;-0.378;0.152;-0.041;0.000;0.001;
13:15:30.160;-0.378;0.152;-0.041;-0.000;0.000;
13:15:30.191;-0.367;0.153;-0.043;0.000;0.000;
13:15:30.282;-0.378;0.153;-0.040;-0.000;-0.000;
13:15:30.282;-0.378;0.153;-0.040;-0.000;-0.000;
13:15:30.373;-0.378;0.153;-0.040;0.000;-0.000;
13:15:30.404;-0.365;0.153;-0.042;0.000;-0.001;
13:15:30.464;-0.365;0.153;-0.042;-0.000;0.001;
13:15:30.495;-0.374;0.152;-0.042;-0.001;-0.001;
13:15:30.555;-0.374;0.152;-0.042;0.000;0.000;
13:15:30.586;-0.365;0.152;-0.042;0.000;0.001;
13:15:30.676;-0.365;0.152;-0.042;-0.000;0.000;
13:15:30.707;-0.364;0.149;-0.042;0.000;-0.000;
13:15:30.767;-0.364;0.149;-0.042;-0.000;0.000;
13:15:30.797;-0.374;0.152;-0.042;-0.000;-0.000;
13:15:30.889;-0.366;0.152;-0.043;0.000;-0.001;
13:15:30.949;-0.366;0.152;-0.043;-0.000;0.000;
13:15:30.980;-0.373;0.152;-0.043;0.000;0.000;
13:15:31.040;-0.373;0.152;-0.043;-0.000;-0.001;
13:15:31.070;-0.373;0.152;-0.043;-0.000;-0.000;
13:15:31.101;-0.365;0.152;-0.043;0.000;0.001;
13:15:31.192;-0.377;0.152;-0.042;0.000;-0.001;
13:15:31.222;-0.377;0.152;-0.042;-0.000;0.000;
13:15:31.253;-0.377;0.152;-0.042;0.000;-0.001;
13:15:31.283;-0.372;0.151;-0.040;0.000;-0.000;
13:15:31.343;-0.372;0.151;-0.040;-0.000;-0.001;
13:15:31.373;-0.372;0.151;-0.040;0.000;-0.001;
13:15:31.404;-0.367;0.151;-0.041;0.001;0.002;
13:15:31.464;-0.367;0.151;-0.041;-0.000;-0.001;
13:15:31.494;-0.375;0.152;-0.041;-0.000;0.002;
13:15:31.555;-0.375;0.152;-0.041;0.000;0.001;
13:15:31.585;-0.367;0.152;-0.040;0.000;-0.002;
13:15:31.646;-0.367;0.152;-0.040;0.000;-0.000;
13:15:31.676;-0.367;0.152;-0.040;-0.000;-0.002;
13:15:31.706;-0.375;0.152;-0.042;0.000;-0.002;
13:15:31.767;-0.375;0.152;-0.042;0.000;-0.001;
13:15:31.797;-0.378;0.152;-0.042;0.000;0.001;
13:15:31.888;-0.369;0.152;-0.043;-0.000;-0.000;
13:15:31.949;-0.369;0.152;-0.043;0.000;0.003;
13:15:31.979;-0.380;0.152;-0.041;0.000;0.000;
13:15:32.040;-0.380;0.152;-0.041;-0.000;-0.001;
13:15:32.070;-0.380;0.152;-0.041;-0.000;-0.000;
13:15:32.101;-0.370;0.152;-0.042;-0.000;0.000;
13:15:32.192;-0.379;0.151;-0.041;-0.000;0.001;
13:15:32.283;-0.368;0.151;-0.043;0.001;0.001;
13:15:32.344;-0.368;0.151;-0.043;-0.000;-0.001;
13:15:32.374;-0.368;0.151;-0.043;-0.000;0.002;
13:15:32.405;-0.379;0.152;-0.042;0.000;0.002;
13:15:32.465;-0.379;0.152;-0.042;0.000;-0.003;
13:15:32.496;-0.366;0.152;-0.042;-0.000;-0.002;
13:15:32.556;-0.366;0.152;-0.042;0.000;0.000;
13:15:32.587;-0.375;0.153;-0.041;0.000;0.000;
13:15:32.647;-0.375;0.153;-0.041;0.000;-0.001;
13:15:32.677;-0.375;0.153;-0.041;-0.000;0.000;
13:15:32.708;-0.365;0.152;-0.042;0.000;0.001;
13:15:32.798;-0.373;0.152;-0.041;-0.000;-0.001;
13:15:32.798;-0.373;0.152;-0.041;-0.000;-0.000;
13:15:32.858;-0.373;0.152;-0.041;0.000;0.001;
13:15:32.888;-0.363;0.152;-0.041;-0.000;-0.001;
13:15:32.949;-0.363;0.152;-0.041;0.000;-0.001;
13:15:32.980;-0.375;0.152;-0.041;0.000;-0.002;
13:15:33.070;-0.375;0.152;-0.041;-0.001;-0.000;
13:15:33.070;-0.375;0.152;-0.041;-0.000;0.001;
13:15:33.101;-0.365;0.152;-0.041;-0.000;0.001;
13:15:33.161;-0.365;0.152;-0.041;0.000;-0.000;
13:15:33.191;-0.372;0.150;-0.043;0.000;0.000;
13:15:33.252;-0.372;0.150;-0.043;0.000;-0.000;
13:15:33.282;-0.376;0.152;-0.042;0.000;-0.000;
13:15:33.342;-0.376;0.152;-0.042;-0.000;0.001;
13:15:33.373;-0.376;0.152;-0.042;0.000;0.001;
13:15:33.403;-0.368;0.153;-0.042;0.000;0.000;
13:15:33.494;-0.375;0.153;-0.042;-0.001;-0.002;
13:15:33.555;-0.375;0.153;-0.042;0.000;0.002;
13:15:33.586;-0.370;0.153;-0.043;-0.000;0.001;
13:15:33.646;-0.370;0.153;-0.043;-0.000;-0.001;
13:15:33.676;-0.370;0.153;-0.043;-0.000;-0.000;
13:15:33.707;-0.366;0.153;-0.040;-0.000;0.000;
13:15:33.767;-0.366;0.153;-0.040;0.000;-0.000;
13:15:33.798;-0.375;0.152;-0.041;0.000;-0.001;
13:15:33.858;-0.375;0.152;-0.041;-0.000;0.001;
13:15:33.888;-0.367;0.153;-0.041;-0.000;-0.000;
13:15:33.979;-0.374;0.152;-0.042;-0.000;-0.001;
13:15:34.040;-0.374;0.152;-0.042;0.000;-0.001;
13:15:34.101;-0.367;0.152;-0.043;0.000;-0.001;
13:15:34.101;-0.367;0.152;-0.043;0.000;-0.000;
13:15:34.161;-0.367;0.152;-0.043;0.000;0.000;
13:15:34.191;-0.375;0.152;-0.042;0.000;-0.000;
